Date,Day,Hour,PT,ES,FR,UK,DE,FI,,,Dexcription,PT,ES,FR,UK,DE,FI,,Load Number,Load max
02/06/2016,330,12,36.69,36.69,47.99,47.99,47.91,56.94,,,,,,,,,,,,
02/06/2016,330,13,28.46,28.46,43.97,43.97,43.97,54.9,,,,,,,,,,,,
02/06/2016,330,14,29.1,29.1,40.88,40.88,38.24,45.79,,,,,,,,,,,,
02/06/2016,330,15,24.3,24.3,40.44,40.44,40.44,44.42,,,,,,,,,,,,
02/06/2016,330,16,20.01,20.01,45.3,45.3,45.3,44.5,,,,,,,,,,,,
02/06/2016,330,17,18.51,18.51,51.21,47.96,47.96,41.27,,,,,,,,,,,,
02/06/2016,330,18,20,20,58.59,58.59,43.95,41.2,,,,,,,,,,,,
02/06/2016,330,19,23.15,23.15,55.83,37.5,37.5,39.25,,,,,,,,,,,,
02/06/2016,330,20,27.6,27.6,54.05,54.05,32.91,38.51,,,,,,,,,,,,
02/06/2016,330,21,30,30,44.19,32.75,32.75,38.55,,,,,,,,,,,,
02/06/2016,330,22,30.01,30.01,42.32,31.72,31.72,39.3,,,,,,,,,,,,
02/06/2016,330,23,24.3,24.3,45,28.25,28.25,41.76,,,,,,,,,,,,
02/05/2016,331,1,37.5,37.5,37.53,22.92,22.92,43.41,,,,,,,,,,,,
02/05/2016,331,2,32.4,32.4,35,35,21.14,42.62,,,,,,,,,,,,
02/05/2016,331,3,29.9,29.9,29.59,29.59,20.28,43.25,,,,,,,,,,,,
02/05/2016,331,4,29.6,29.6,22.66,22.66,20.95,44.67,,,,,,,,,,,,
02/05/2016,331,5,29.5,29.5,27.66,27.66,27,45.4,,,,,,,,,,,,
02/05/2016,331,6,30,30,30.41,30.41,28.02,44.4,,,,,,,,,,,,
02/05/2016,331,7,33.54,33.54,32.99,28.93,28.93,42.99,,,,,,,,,,,,
02/05/2016,331,8,38.27,38.27,39.41,39.41,31.35,42.79,,,,,,,,,,,,
02/05/2016,331,9,39,39,37.48,37.48,33.19,42.33,,,,,,,,,,,,
02/05/2016,331,10,40.21,40.21,35.37,35.37,34.24,44.06,,,,,,,,,,,,
02/05/2016,331,11,41,41,38.13,38.13,38.13,47.03,,,,,,,,,,,,
02/05/2016,331,12,40.1,40.1,39.75,35.69,35.69,51.33,,,,,,,,,,,,
02/05/2016,331,13,40.03,40.03,37.66,37.66,33.44,48.2,,,,,,,,,,,,
02/05/2016,331,14,41,41,33.92,33.53,33.53,44.73,,,,,,,,,,,,
02/05/2016,331,15,40.02,40.02,34.2,34.2,34.2,42.68,,,,,,,,,,,,
02/05/2016,331,16,39.33,39.33,37.48,37.48,37.48,42.09,,,,,,,,,,,,
02/05/2016,331,17,39.69,39.69,49.93,49.93,41.07,41.35,,,,,,,,,,,,
02/05/2016,331,18,40,40,51,51,41.05,38.6,,,,,,,,,,,,
02/05/2016,331,19,39.69,39.69,51.3,51.3,36.08,38.55,,,,,,,,,,,,
02/05/2016,331,20,44.5,44.5,48.73,48.73,34.69,36.4,,,,,,,,,,,,
02/05/2016,331,21,43.53,43.53,42.77,42.77,32.69,35.27,,,,,,,,,,,,
02/05/2016,331,22,40.77,40.77,44.1,44.1,32.16,35.3,,,,,,,,,,,,
02/05/2016,331,23,38,38,42.58,42.58,28.43,36,,,,,,,,,,,,
02/04/2016,332,1,24.69,24.69,40.08,40.08,27.06,36.83,,,,,,,,,,,,
02/04/2016,332,2,20.01,20.01,30.6,30.6,28.24,38.44,,,,,,,,,,,,
02/04/2016,332,3,16.52,16.52,25.16,25.16,24.03,38.65,,,,,,,,,,,,
02/04/2016,332,4,16.99,16.99,26.81,26.81,26.81,40.35,,,,,,,,,,,,
02/04/2016,332,5,15,15,31.96,31.96,31.96,41.72,,,,,,,,,,,,
02/04/2016,332,6,20,20,48.82,37.94,37.94,41.99,,,,,,,,,,,,
02/04/2016,332,7,24.32,24.32,67.85,67.85,47.88,42.47,,,,,,,,,,,,
02/04/2016,332,8,33.54,33.54,69.95,69.95,46.99,41.98,,,,,,,,,,,,
02/04/2016,332,9,32.9,37.64,67.27,67.27,44.42,41.95,,,,,,,,,,,,
02/04/2016,332,10,37.5,37.5,66.57,37.92,37.92,42.16,,,,,,,,,,,,
02/04/2016,332,11,37.92,37.92,63.04,63.04,43.53,43.5,,,,,,,,,,,,
02/04/2016,332,12,37.92,37.92,63.03,37.38,37.38,45.84,,,,,,,,,,,,
02/04/2016,332,13,37.92,37.92,59.15,44.81,44.81,48.02,,,,,,,,,,,,
02/04/2016,332,14,39.9,39.9,65.67,45.77,45.77,47.13,,,,,,,,,,,,
02/04/2016,332,15,38.01,38.01,64.99,51.38,51.38,44.61,,,,,,,,,,,,
02/04/2016,332,16,38.14,38.14,66.5,66.5,57.21,42.93,,,,,,,,,,,,
02/04/2016,332,17,39.5,39.5,70.78,70.78,65.11,42.36,,,,,,,,,,,,
02/04/2016,332,18,39.9,39.9,76.02,76.02,51.42,40.28,,,,,,,,,,,,
02/04/2016,332,19,42.75,42.75,73.17,73.17,48.5,38.18,,,,,,,,,,,,
02/04/2016,332,20,45.69,45.69,70.5,45.97,45.97,37.79,,,,,,,,,,,,
02/04/2016,332,21,42.9,49.34,54.71,54.71,39.29,36.01,,,,,,,,,,,,
02/04/2016,332,22,41.35,47.33,60.98,36.14,36.14,35.13,,,,,,,,,,,,
02/04/2016,332,23,40.39,41,48.72,34.59,34.59,36.66,,,,,,,,,,,,
02/03/2016,333,1,33.54,33.54,45.58,36.92,36.92,39.3,,,,,,,,,,,,
02/03/2016,333,2,32,32,42.2,35.78,35.78,41.04,,,,,,,,,,,,
02/03/2016,333,3,28,28,36.99,36.99,34.43,45.55,,,,,,,,,,,,
02/03/2016,333,4,27.69,27.69,37.02,34.89,34.89,48.97,,,,,,,,,,,,
02/03/2016,333,5,27,27,40.08,40.08,36.75,48.64,,,,,,,,,,,,
02/03/2016,333,6,27,27,61.9,61.9,44.68,45.51,,,,,,,,,,,,
02/03/2016,333,7,28.62,28.62,69.24,69.24,54.95,43.94,,,,,,,,,,,,
02/03/2016,333,8,35.94,35.94,71.71,52.65,52.65,44.56,,,,,,,,,,,,
02/03/2016,333,9,35.94,37.64,70.64,48.5,48.5,44.6,,,,,,,,,,,,
02/03/2016,333,10,36.44,37.1,70,70,43.69,44.53,,,,,,,,,,,,
02/03/2016,333,11,36.49,36.49,69.98,42.2,42.2,44.53,,,,,,,,,,,,
02/03/2016,333,12,36,36,67.7,40.42,40.42,45.55,,,,,,,,,,,,
02/03/2016,333,13,34.9,34.9,67.5,41.75,41.75,47.17,,,,,,,,,,,,
02/03/2016,333,14,36.69,36.69,68.55,43.12,43.12,49.1,,,,,,,,,,,,
02/03/2016,333,15,35.19,35.19,70.06,50.94,50.94,45.85,,,,,,,,,,,,
02/03/2016,333,16,33.54,33.54,72,72,55.58,43.95,,,,,,,,,,,,
02/03/2016,333,17,33.54,33.54,87.2,87.2,55.66,41.62,,,,,,,,,,,,
02/03/2016,333,18,33.54,33.54,200.07,200.07,52.61,40.82,,,,,,,,,,,,
02/03/2016,333,19,36.69,36.69,122.56,122.56,47.94,39.21,,,,,,,,,,,,
02/03/2016,333,20,36.19,36.19,81.14,39.97,39.97,37.12,,,,,,,,,,,,
02/03/2016,333,21,36.19,36.19,64.84,35.9,35.9,34.13,,,,,,,,,,,,
02/03/2016,333,22,34.06,34.06,64.08,32.9,32.9,33.48,,,,,,,,,,,,
02/03/2016,333,23,33.69,33.69,63.96,63.96,30.38,33.17,,,,,,,,,,,,
02/02/2016,334,1,44.35,44.35,71.29,71.29,27.75,33.3,,,,,,,,,,,,
02/02/2016,334,2,38.96,38.96,61.72,61.72,27.36,34.75,,,,,,,,,,,,
02/02/2016,334,3,38,38,49.96,25.3,25.3,38.39,,,,,,,,,,,,
02/02/2016,334,4,37.31,37.31,48.72,48.72,28.04,44.57,,,,,,,,,,,,
02/02/2016,334,5,36.69,36.69,65.87,65.87,29.93,44.61,,,,,,,,,,,,
02/02/2016,334,6,38.01,38.01,93.36,93.36,34.13,45.02,,,,,,,,,,,,
02/02/2016,334,7,40.62,40.62,149.6,149.6,47.92,45.04,,,,,,,,,,,,
02/02/2016,334,8,42.35,42.35,134.18,134.18,47.91,43.52,,,,,,,,,,,,
02/02/2016,334,9,46.69,46.69,143.56,143.56,44.47,43.58,,,,,,,,,,,,
02/02/2016,334,10,47.65,47.65,130.05,37.49,37.49,44.21,,,,,,,,,,,,
02/02/2016,334,11,47.65,47.65,100.48,37.91,37.91,44.44,,,,,,,,,,,,
02/02/2016,334,12,47.19,47.19,78.57,78.57,37.42,43.6,,,,,,,,,,,,
02/02/2016,334,13,47.19,47.19,74.63,74.63,35.98,45.09,,,,,,,,,,,,
02/02/2016,334,14,47.19,47.19,72.96,39.33,39.33,45.5,,,,,,,,,,,,
02/02/2016,334,15,45.69,45.69,74.25,74.25,38.74,46.97,,,,,,,,,,,,
02/02/2016,334,16,45.4,45.4,79.29,79.29,44.75,45.11,,,,,,,,,,,,
02/02/2016,334,17,43.46,43.46,94.5,94.5,46.93,42.93,,,,,,,,,,,,
02/02/2016,334,18,40.62,40.62,196.94,196.94,39.95,40.66,,,,,,,,,,,,
02/02/2016,334,19,41.1,41.1,114.93,114.93,39.47,39.46,,,,,,,,,,,,
02/02/2016,334,20,45.69,45.69,81.86,35.08,35.08,38.64,,,,,,,,,,,,
02/02/2016,334,21,45.69,45.69,66.89,66.89,32.58,36.27,,,,,,,,,,,,
02/02/2016,334,22,43,43,69.99,69.99,31.86,35.55,,,,,,,,,,,,
02/02/2016,334,23,37.31,37.31,69.32,69.32,27,34.98,,,,,,,,,,,,
02/01/2016,335,1,38.75,38.75,72,26.79,26.79,34.5,,,,,,,,,,,,
02/01/2016,335,2,35.01,35.01,65.8,14.95,14.95,34.79,,,,,,,,,,,,
02/01/2016,335,3,32.3,32.3,50.69,10.27,10.27,37.41,,,,,,,,,,,,
02/01/2016,335,4,31,31,52.58,52.58,11.29,40.19,,,,,,,,,,,,
02/01/2016,335,5,30.01,30.01,65.05,21.93,21.93,45.22,,,,,,,,,,,,
02/01/2016,335,6,32.6,32.6,80.4,80.4,32.06,50.67,,,,,,,,,,,,
02/01/2016,335,7,38,38,200,200,35.39,52.23,,,,,,,,,,,,
02/01/2016,335,8,49.3,49.3,197.61,197.61,34.36,49.95,,,,,,,,,,,,
02/01/2016,335,9,50.28,50.28,152.22,152.22,37.01,44.09,,,,,,,,,,,,
02/01/2016,335,10,48.15,48.15,107.64,38.79,38.79,44.28,,,,,,,,,,,,
02/01/2016,335,11,47.9,47.9,109.12,36.36,36.36,45.29,,,,,,,,,,,,
02/01/2016,335,12,51.53,45,87.31,33.99,33.99,44.98,,,,,,,,,,,,
02/01/2016,335,13,52.9,40.62,82.93,82.93,32.29,45.25,,,,,,,,,,,,
02/01/2016,335,14,51.53,46,87.75,87.75,31.37,48.78,,,,,,,,,,,,
02/01/2016,335,15,45.69,45.43,89.61,89.61,31.38,48.68,,,,,,,,,,,,
02/01/2016,335,16,52.9,44.1,86.8,86.8,32.38,47.72,,,,,,,,,,,,
02/01/2016,335,17,52.53,46,110.37,110.37,35.73,45.82,,,,,,,,,,,,
02/01/2016,335,18,51.69,48.15,266.9,32.94,32.94,42.23,,,,,,,,,,,,
02/01/2016,335,19,50.24,50.24,124.41,124.41,33.86,39.62,,,,,,,,,,,,
02/01/2016,335,20,55.55,55.55,103.72,103.72,31.32,39.07,,,,,,,,,,,,
02/01/2016,335,21,57,57,72.9,28.01,28.01,38.04,,,,,,,,,,,,
02/01/2016,335,22,55.55,55.55,73.1,73.1,19.66,34.95,,,,,,,,,,,,
02/01/2016,335,23,48.4,48.4,73,73,8.94,31.59,,,,,,,,,,,,
01/31/2016,336,1,34.5,34.5,69.28,7.23,7.23,31.01,,,,,,,,,,,,
01/31/2016,336,2,26.4,26.4,66.6,66.6,7.2,30.84,,,,,,,,,,,,
01/31/2016,336,3,20.1,20.1,55.73,8.79,8.79,31.39,,,,,,,,,,,,
01/31/2016,336,4,20,20,55.23,55.23,19.83,32.7,,,,,,,,,,,,
01/31/2016,336,5,15.01,15.01,61.19,26.88,26.88,37.01,,,,,,,,,,,,
01/31/2016,336,6,18,18,69.65,69.65,31.87,41.01,,,,,,,,,,,,
01/31/2016,336,7,20,20,82.46,82.46,46.06,44.45,,,,,,,,,,,,
01/31/2016,336,8,22,22,92.97,92.97,46.94,44.44,,,,,,,,,,,,
01/31/2016,336,9,26.1,26.1,84.07,84.07,44.71,44.2,,,,,,,,,,,,
01/31/2016,336,10,31.75,31.75,78.64,43.5,43.5,42.27,,,,,,,,,,,,
01/31/2016,336,11,35.3,35.3,71,71,46.9,42.85,,,,,,,,,,,,
01/31/2016,336,12,35.6,35.6,67.44,67.44,46.93,43.71,,,,,,,,,,,,
01/31/2016,336,13,34.5,34.5,67.78,47.97,47.97,42.69,,,,,,,,,,,,
01/31/2016,336,14,35.1,35.1,66.7,49.54,49.54,42.95,,,,,,,,,,,,
01/31/2016,336,15,35.1,35.1,67.83,51.11,51.11,44.29,,,,,,,,,,,,
01/31/2016,336,16,33.9,33.9,78.68,78.68,49.99,44.48,,,,,,,,,,,,
01/31/2016,336,17,33.3,33.3,88.12,56.85,56.85,45.34,,,,,,,,,,,,
01/31/2016,336,18,34.6,34.6,85,58.1,58.1,44.44,,,,,,,,,,,,
01/31/2016,336,19,39.64,39.64,82.97,82.97,50.03,42.31,,,,,,,,,,,,
01/31/2016,336,20,47.64,47.64,71.4,71.4,52.07,40.21,,,,,,,,,,,,
01/31/2016,336,21,48.98,48.98,65,47.91,47.91,39.04,,,,,,,,,,,,
01/31/2016,336,22,49.45,49.45,63.98,44.02,44.02,37.62,,,,,,,,,,,,
01/31/2016,336,23,47.28,47.28,62.18,62.18,36.03,34.86,,,,,,,,,,,,
01/30/2016,337,1,49.5,49.5,68.41,32.9,32.9,33.04,,,,,,,,,,,,
01/30/2016,337,2,44.99,44.99,59.36,33.11,33.11,32.05,,,,,,,,,,,,
01/30/2016,337,3,42.24,42.24,49.09,49.09,33.49,30.74,,,,,,,,,,,,
01/30/2016,337,4,39.92,39.92,48.72,33.63,33.63,31.02,,,,,,,,,,,,
01/30/2016,337,5,39.04,39.04,49.09,49.09,33.21,32.43,,,,,,,,,,,,
01/30/2016,337,6,38.6,38.6,50,36.69,36.69,35.61,,,,,,,,,,,,
01/30/2016,337,7,38.19,38.19,53,53,36,41.94,,,,,,,,,,,,
01/30/2016,337,8,37.69,37.69,58.41,39,39,42.63,,,,,,,,,,,,
01/30/2016,337,9,37.69,37.69,62.2,62.2,45.96,42.49,,,,,,,,,,,,
01/30/2016,337,10,36.8,36.8,66.57,66.57,40.13,41.91,,,,,,,,,,,,
01/30/2016,337,11,37.69,37.69,59.58,59.58,38.22,40.14,,,,,,,,,,,,
01/30/2016,337,12,37,37,60.23,60.23,37.32,39.74,,,,,,,,,,,,
01/30/2016,337,13,35.98,35.98,53.06,36.18,36.18,40.41,,,,,,,,,,,,
01/30/2016,337,14,36,36,50.05,39.69,39.69,39.79,,,,,,,,,,,,
01/30/2016,337,15,37.01,37.01,50.33,50.33,47.94,39.44,,,,,,,,,,,,
01/30/2016,337,16,35.7,35.7,52,52,52,40.95,,,,,,,,,,,,
01/30/2016,337,17,35,35,64.6,64.6,64.6,42.37,,,,,,,,,,,,
01/30/2016,337,18,35.7,35.7,67.08,58.94,58.94,41.76,,,,,,,,,,,,
01/30/2016,337,19,36,36,68.33,48.9,48.9,42.62,,,,,,,,,,,,
01/30/2016,337,20,37.69,37.69,61.23,61.23,44.97,37.85,,,,,,,,,,,,
01/30/2016,337,21,37.49,37.49,54.81,40.73,40.73,36.71,,,,,,,,,,,,
01/30/2016,337,22,37.4,37.4,53,53,41.9,35.54,,,,,,,,,,,,
01/30/2016,337,23,37,37,50.1,50.1,34.42,34.49,,,,,,,,,,,,
01/29/2016,338,1,40,40,48.73,35.6,35.6,32.52,,,,,,,,,,,,
01/29/2016,338,2,37.99,37.99,44.41,33.9,33.9,29.87,,,,,,,,,,,,
01/29/2016,338,3,35.85,35.85,36.35,34.28,34.28,28.65,,,,,,,,,,,,
01/29/2016,338,4,34.98,34.98,34.58,34.58,33.75,27.98,,,,,,,,,,,,
01/29/2016,338,5,34.02,34.02,35.38,33.75,33.75,27.18,,,,,,,,,,,,
01/29/2016,338,6,35.55,35.55,36.52,36.52,33.85,28.42,,,,,,,,,,,,
01/29/2016,338,7,37.69,37.69,40.67,40.67,33.1,29.58,,,,,,,,,,,,
01/29/2016,338,8,45.32,45.32,42.37,42.37,35.08,32.56,,,,,,,,,,,,
01/29/2016,338,9,49.99,49.99,44.25,36.28,36.28,34.12,,,,,,,,,,,,
01/29/2016,338,10,49.94,49.94,46.77,46.77,35.88,36.06,,,,,,,,,,,,
01/29/2016,338,11,49.6,49.6,48,48,36.33,36.61,,,,,,,,,,,,
01/29/2016,338,12,48.47,48.47,48.1,48.1,34.42,37.2,,,,,,,,,,,,
01/29/2016,338,13,47,47,35.14,34.02,34.02,37.17,,,,,,,,,,,,
01/29/2016,338,14,49.99,49.99,34.2,34.2,34.2,36.68,,,,,,,,,,,,
01/29/2016,338,15,48.95,48.95,35.68,35.68,35.68,36.33,,,,,,,,,,,,
01/29/2016,338,16,48,48,44,44,44,36.44,,,,,,,,,,,,
01/29/2016,338,17,48.68,48.68,50.1,47.98,47.98,37.77,,,,,,,,,,,,
01/29/2016,338,18,49.83,49.83,53.01,53.01,48.96,40.44,,,,,,,,,,,,
01/29/2016,338,19,50.11,50.11,53.01,53.01,49.9,41.31,,,,,,,,,,,,
01/29/2016,338,20,51.6,51.6,52.3,52.3,46.95,39.81,,,,,,,,,,,,
01/29/2016,338,21,51.1,51.1,44,44,43.91,38.14,,,,,,,,,,,,
01/29/2016,338,22,50.45,50.45,48.81,46.34,46.34,36.52,,,,,,,,,,,,
01/29/2016,338,23,49.95,49.95,45.14,35.75,35.75,35.7,,,,,,,,,,,,
01/28/2016,339,1,39.95,39.95,45.76,45.76,35.77,34.04,,,,,,,,,,,,
01/28/2016,339,2,38.25,38.25,43.5,35.03,35.03,33.05,,,,,,,,,,,,
01/28/2016,339,3,37.49,37.49,37.6,37.6,33.27,32.98,,,,,,,,,,,,
01/28/2016,339,4,37.4,37.4,36.7,36.7,34.93,32.18,,,,,,,,,,,,
01/28/2016,339,5,37.31,37.31,44.25,44.25,37.44,31.08,,,,,,,,,,,,
01/28/2016,339,6,38.19,38.19,53,53,50.38,32.08,,,,,,,,,,,,
01/28/2016,339,7,39.58,39.58,66.57,62.55,62.55,32.38,,,,,,,,,,,,
01/28/2016,339,8,50.35,50.35,77.78,64.79,64.79,32.77,,,,,,,,,,,,
01/28/2016,339,9,51.53,51.53,80,80,56.45,34,,,,,,,,,,,,
01/28/2016,339,10,51.78,51.78,75,47.93,47.93,35.33,,,,,,,,,,,,
01/28/2016,339,11,52.99,52.99,66.57,46.98,46.98,36.65,,,,,,,,,,,,
01/28/2016,339,12,51.6,51.6,65.02,39.65,39.65,37.52,,,,,,,,,,,,
01/28/2016,339,13,51.62,51.62,63.2,54.45,54.45,38.56,,,,,,,,,,,,
01/28/2016,339,14,52.69,52.69,63.67,62.36,62.36,38.53,,,,,,,,,,,,
01/28/2016,339,15,52.69,52.69,66,62.36,62.36,38.02,,,,,,,,,,,,
01/28/2016,339,16,52.5,52.5,67.63,67.63,63.45,37.51,,,,,,,,,,,,
01/28/2016,339,17,51.62,51.62,81.97,78.39,78.39,37.08,,,,,,,,,,,,
01/28/2016,339,18,51.1,51.1,84.5,84.5,58.42,38.34,,,,,,,,,,,,
01/28/2016,339,19,51.78,51.78,81.08,81.08,56.96,39.32,,,,,,,,,,,,
01/28/2016,339,20,52.99,52.99,70.15,70.15,48.9,39.75,,,,,,,,,,,,
01/28/2016,339,21,51.89,51.89,65.76,65.76,40.99,38.81,,,,,,,,,,,,
01/28/2016,339,22,51,51,63.69,63.69,33.94,37.22,,,,,,,,,,,,
01/28/2016,339,23,48,48,62.42,62.42,33.51,36.21,,,,,,,,,,,,
01/27/2016,340,1,43.15,43.15,60.56,38.02,38.02,35.03,,,,,,,,,,,,
01/27/2016,340,2,38.69,38.69,50,41.58,41.58,33.82,,,,,,,,,,,,
01/27/2016,340,3,37.69,37.69,48,38.15,38.15,29.41,,,,,,,,,,,,
01/27/2016,340,4,37.49,37.49,45.87,45.87,42.93,17.01,,,,,,,,,,,,
01/27/2016,340,5,36.4,36.4,50.83,50.83,46.66,9.03,,,,,,,,,,,,
01/27/2016,340,6,37.69,37.69,61.91,61.91,49.5,9.79,,,,,,,,,,,,
01/27/2016,340,7,38.55,38.55,77.65,77.65,74.73,14.19,,,,,,,,,,,,
01/27/2016,340,8,40.01,40.01,80.09,80.09,80.09,28.69,,,,,,,,,,,,
01/27/2016,340,9,48.42,48.42,76,76,76,34.44,,,,,,,,,,,,
01/27/2016,340,10,49.49,49.49,70.29,70.29,66.39,38.71,,,,,,,,,,,,
01/27/2016,340,11,50.1,50.1,69,58.99,58.99,42.57,,,,,,,,,,,,
01/27/2016,340,12,48.86,48.86,65.61,65.61,56.77,42.98,,,,,,,,,,,,
01/27/2016,340,13,47.18,47.18,65.42,65.42,58.12,41.76,,,,,,,,,,,,
01/27/2016,340,14,47.18,47.18,66.1,63.61,63.61,40.16,,,,,,,,,,,,
01/27/2016,340,15,42.65,42.65,66.9,66.31,66.31,40.62,,,,,,,,,,,,
01/27/2016,340,16,39.58,39.58,72.97,72.97,72.97,41.7,,,,,,,,,,,,
01/27/2016,340,17,39.27,39.27,89.25,89.25,89.25,42.27,,,,,,,,,,,,
01/27/2016,340,18,42.65,42.65,82.71,82.71,82.71,42.63,,,,,,,,,,,,
01/27/2016,340,19,47.18,47.18,75.84,75.84,75.39,43.41,,,,,,,,,,,,
01/27/2016,340,20,49.3,49.3,70.21,70.21,62.76,43.65,,,,,,,,,,,,
01/27/2016,340,21,49.49,49.49,66,66,46.98,44.02,,,,,,,,,,,,
01/27/2016,340,22,48.42,48.42,65.26,65.26,39.47,42.38,,,,,,,,,,,,
01/27/2016,340,23,45.1,45.1,62.1,62.1,36.08,40.05,,,,,,,,,,,,
01/26/2016,341,1,50.1,50.1,50.96,33.09,33.09,37.82,,,,,,,,,,,,
01/26/2016,341,2,44.52,44.52,50,50,32.77,36.24,,,,,,,,,,,,
01/26/2016,341,3,40.72,40.72,47.18,31.41,31.41,34.88,,,,,,,,,,,,
01/26/2016,341,4,40.1,40.1,46.71,46.71,31.07,33.17,,,,,,,,,,,,
01/26/2016,341,5,39.92,39.92,49.38,32.43,32.43,32.94,,,,,,,,,,,,
01/26/2016,341,6,40.1,40.1,59.58,38,38,30.59,,,,,,,,,,,,
01/26/2016,341,7,45.1,45.1,69.94,69.94,45.28,29.5,,,,,,,,,,,,
01/26/2016,341,8,50.6,50.6,70,70,47.96,30.42,,,,,,,,,,,,
01/26/2016,341,9,54.62,54.62,69.08,69.08,46.95,32.84,,,,,,,,,,,,
01/26/2016,341,10,53.9,53.9,68.33,68.33,46.98,35.12,,,,,,,,,,,,
01/26/2016,341,11,54.46,54.46,66.05,44.89,44.89,40.86,,,,,,,,,,,,
01/26/2016,341,12,53.12,53.12,65,40,40,41.89,,,,,,,,,,,,
01/26/2016,341,13,52.9,52.9,64.99,39.13,39.13,42.4,,,,,,,,,,,,
01/26/2016,341,14,52.98,52.98,64.1,39.11,39.11,41.9,,,,,,,,,,,,
01/26/2016,341,15,48.86,48.86,63.1,41.12,41.12,41.08,,,,,,,,,,,,
01/26/2016,341,16,48.86,48.86,65.08,44.47,44.47,41.44,,,,,,,,,,,,
01/26/2016,341,17,47.69,47.69,69.46,45.28,45.28,41.68,,,,,,,,,,,,
01/26/2016,341,18,51,51,71.01,38.39,38.39,41.76,,,,,,,,,,,,
01/26/2016,341,19,53.02,53.02,70,36.03,36.03,42.62,,,,,,,,,,,,
01/26/2016,341,20,54.9,54.9,68.22,34.14,34.14,44.22,,,,,,,,,,,,
01/26/2016,341,21,54.5,54.5,58.64,32.03,32.03,46.14,,,,,,,,,,,,
01/26/2016,341,22,53.12,53.12,58.98,58.98,30.85,46.12,,,,,,,,,,,,
01/26/2016,341,23,50.35,50.35,56.79,56.79,27.03,44.18,,,,,,,,,,,,
01/25/2016,342,1,33.64,33.64,50,50,22.46,41.61,,,,,,,,,,,,
01/25/2016,342,2,30.95,30.95,49.1,13.7,13.7,40.46,,,,,,,,,,,,
01/25/2016,342,3,24.99,24.99,44.3,44.3,11.79,37.84,,,,,,,,,,,,
01/25/2016,342,4,23.12,23.12,41.2,13.33,13.33,36.28,,,,,,,,,,,,
01/25/2016,342,5,23.17,20.33,44.98,44.98,17.94,34.8,,,,,,,,,,,,
01/25/2016,342,6,24.96,24.96,49.96,49.96,29.36,33.78,,,,,,,,,,,,
01/25/2016,342,7,33.34,33.34,57.71,57.71,33.56,33.11,,,,,,,,,,,,
01/25/2016,342,8,42.57,42.57,59.2,59.2,36.01,32.8,,,,,,,,,,,,
01/25/2016,342,9,48.47,48.47,57.71,36.34,36.34,32.08,,,,,,,,,,,,
01/25/2016,342,10,48.1,48.1,57.22,32.88,32.88,33.54,,,,,,,,,,,,
01/25/2016,342,11,51.75,51.75,55.06,31.97,31.97,34.72,,,,,,,,,,,,
01/25/2016,342,12,52.1,52.1,52.86,52.86,30.83,39.94,,,,,,,,,,,,
01/25/2016,342,13,51.89,51.89,52.2,52.2,32.46,42.29,,,,,,,,,,,,
01/25/2016,342,14,52.5,52.5,51.03,36.33,36.33,44.01,,,,,,,,,,,,
01/25/2016,342,15,50.6,50.6,50.14,42.33,42.33,43.07,,,,,,,,,,,,
01/25/2016,342,16,52.29,52.29,51.63,43.97,43.97,42.04,,,,,,,,,,,,
01/25/2016,342,17,52.69,52.69,60,46.99,46.99,42.32,,,,,,,,,,,,
01/25/2016,342,18,54.1,54.1,68.02,43.41,43.41,42.77,,,,,,,,,,,,
01/25/2016,342,19,57.48,57.48,66.55,39.96,39.96,43.09,,,,,,,,,,,,
01/25/2016,342,20,62.49,62.49,63.03,63.03,35,43.05,,,,,,,,,,,,
01/25/2016,342,21,62.98,62.98,58.12,58.12,30.7,44.27,,,,,,,,,,,,
01/25/2016,342,22,62.49,62.49,55.95,29.9,29.9,46.23,,,,,,,,,,,,
01/25/2016,342,23,55.44,55.44,51.54,27.27,27.27,45.93,,,,,,,,,,,,
01/24/2016,343,1,36.5,36.5,49.25,49.25,27.59,44.08,,,,,,,,,,,,
01/24/2016,343,2,34.34,34.34,47.08,47.08,25.56,41.83,,,,,,,,,,,,
01/24/2016,343,3,33.49,33.49,44.06,25.52,25.52,38.99,,,,,,,,,,,,
01/24/2016,343,4,33,33,41.84,41.84,27.46,37.14,,,,,,,,,,,,
01/24/2016,343,5,32.98,32.98,44.99,27.55,27.55,35.8,,,,,,,,,,,,
01/24/2016,343,6,32.98,32.98,50,50,31.57,33.99,,,,,,,,,,,,
01/24/2016,343,7,32.69,32.69,60.37,60.37,44.47,32.66,,,,,,,,,,,,
01/24/2016,343,8,32,32,62.51,62.51,46.99,31.61,,,,,,,,,,,,
01/24/2016,343,9,32,32,62.48,62.48,43.68,30.8,,,,,,,,,,,,
01/24/2016,343,10,33.14,33.14,60.7,60.7,45.93,29.58,,,,,,,,,,,,
01/24/2016,343,11,33.99,33.99,58.23,42.51,42.51,30.52,,,,,,,,,,,,
01/24/2016,343,12,34,34,55.34,55.34,39.02,33.85,,,,,,,,,,,,
01/24/2016,343,13,34.93,34.93,55.04,55.04,37.5,37.39,,,,,,,,,,,,
01/24/2016,343,14,35.49,35.49,55.07,37.44,37.44,42.22,,,,,,,,,,,,
